220.975,107.305
222.298,108.9565
221.88400000000001,109.3885
223.648,109.31649999999999
222.6715,109.55950000000001
221.353,108.24549999999999
220.1695,107.314
220.93449999999999,107.76400000000001
220.6645,107.4445
220.12,106.37799999999999
220.966,106.4185
220.1155,106.37799999999999
220.0885,105.6265
219.7465,105.2305
219.0895,104.87950000000001
219.46750000000003,104.587
218.1715,105.81549999999999
219.78249999999997,106.83699999999999
218.87349999999998,106.55349999999999
219.391,107.25999999999999
218.50449999999998,105.4645
218.707,105.1495
218.941,106.09450000000001
219.76899999999998,106.81900000000002
220.8355,108.96100000000001
225.14649999999997,109.213
231.62650000000002,99.0925
231.79749999999999,98.4445
231.9775,99.74950000000001
230.137,99.4345
229.70049999999998,98.9215
230.092,99.8485
230.79399999999998,99.2635
230.407,98.7055
231.07750000000001,99.80799999999999
233.2195,100.1185
232.5445,98.86749999999999
231.17200000000003,98.57499999999999
233.548,100.7485
232.4005,98.35
232.9855,101.69800000000001
231.964,102.82300000000001
234.29499999999996,102.031
232.882,104.497
234.2095,103.7185
235.519,104.2135
230.61849999999998,101.4505
231.4915,101.30199999999999
225.70000000000002,104.52850000000001
228.12550000000002,100.26249999999999
230.3845,100.753
231.06400000000002,100.5865
231.451,100.5235
220.0255,80.82249999999999
224.60649999999998,74.338
224.0485,72.8305
223.0,70.1395
225.034,79.77850000000001
219.31,82.7305
222.307,80.134
209.3695,85.91650000000001
219.3325,75.1525
227.32,78.595
210.679,81.36699999999999
225.5695,76.6825
219.93550000000002,78.9145
209.572,83.815
211.90749999999997,84.193
224.18349999999998,78.334
222.4735,78.631
227.3245,73.042
225.87099999999998,73.681
229.24599999999998,77.09649999999999
229.8715,70.918
231.91899999999998,82.93299999999999
234.29499999999996,82.555
233.53449999999998,80.74600000000001
226.93300000000002,76.444
235.2265,84.31
221.6635,71.1835
207.6415,88.36
130.5025,269.5885
123.856,250.6255
140.2045,264.44050000000004
70.0,216.76299999999998
170.29149999999998,168.9055
172.096,171.08350000000002
277.0135,109.4425
278.28700000000003,110.5315
235.8295,109.31200000000001
237.1615,108.15549999999999
235.6495,106.405
233.827,111.571
233.7595,110.15800000000002
236.61249999999995,110.689
236.1085,112.9615
237.32799999999997,112.327
238.59250000000003,113.01999999999998
239.71750000000003,114.0685
237.53949999999998,111.05349999999999
237.8635,111.6385
158.506,265.56550000000004
227.986,117.66399999999999
198.016,133.1575
197.62449999999998,132.77050000000003
198.95649999999998,129.6745
141.199,207.088
181.3075,149.911
183.85,147.823
215.593,83.38300000000001
196.29700000000003,174.517
171.907,115.495
253.204,99.42099999999999
253.12300000000005,99.214
253.14549999999997,99.304
253.66750000000002,100.051
254.55849999999998,99.8125
254.2975,100.33
255.44050000000004,100.636
256.597,100.77099999999999
252.02049999999997,100.168
255.18399999999997,101.7205
255.6565,102.8725
255.70600000000002,102.0985
256.2235,102.2965
256.138,102.526
256.29999999999995,102.9355
256.363,103.156
256.7185,102.56649999999999
257.398,102.4495
258.019,103.53399999999999
258.13599999999997,103.8175
257.9155,102.5035
257.6635,102.0265
258.3835,102.58449999999999
260.50300000000004,102.58449999999999
258.3205,101.7205
259.3555,103.786
261.72249999999997,104.6365
254.45049999999998,102.3415
253.60900000000004,101.2255
252.61,100.6585
253.663,102.193
252.88,101.22999999999999
252.75850000000003,101.6395
257.40250000000003,103.156
218.8555,70.0
89.485,217.8115
92.401,218.49550000000002
187.6255,96.8065
188.917,95.9515
187.972,94.84
186.46,98.152
174.364,198.7945
174.2785,199.0375
166.5745,182.8285
175.1335,191.6305
166.714,191.5405
147.328,150.982
134.5345,183.7555
135.727,183.8365
137.1805,186.5005
133.51749999999998,188.278
259.6885,87.6715
130.309,165.26500000000001
130.8985,164.6935
277.7875,106.8235
223.87300000000002,70.0
123.78399999999999,182.9185
125.899,186.7345
124.5625,183.562
76.5115,206.773
89.269,245.7835
86.7355,240.9595
79.855,200.455
84.7645,199.1455
82.0195,199.31199999999998
76.9255,202.23700000000002
70.0,237.526
71.422,239.632
90.8665,232.44549999999998
88.018,230.344
161.098,127.63149999999999
158.6275,126.71350000000001
196.1485,72.81700000000001
70.0,210.4855
70.0,213.6715
70.0,211.8265
168.892,112.642
167.6815,148.183
128.3785,169.12599999999998
127.60000000000002,171.5515
278.45349999999996,107.18350000000001
183.79149999999998,130.147
165.4495,124.18
168.334,121.59700000000001
177.802,126.91149999999999
183.6475,125.29149999999998
181.024,122.434
178.126,129.76
245.32,110.275
187.3915,81.4435
187.6615,80.494
189.3445,79.09
276.3115,114.65350000000001
274.65549999999996,113.54649999999998
195.7615,120.868
221.6005,88.873
291.841,121.786
279.9835,113.245
280.276,113.398
284.0695,115.9135
287.7505,119.82400000000001
284.029,116.971
284.659,117.844
288.331,119.09050000000002
288.1645,118.08249999999998
285.2125,115.71550000000002
193.9975,162.988
70.0,218.38299999999998
121.35399999999998,244.8745
124.25200000000001,248.4475
227.068,97.792
226.7215,97.92699999999999
225.61450000000002,98.10249999999999
248.93349999999998,94.876
308.644,136.555
249.163,113.48349999999999
194.5555,159.3025
195.577,160.207
111.02199999999999,187.432
114.50049999999999,183.40900000000002
115.07650000000001,185.137
114.94150000000002,186.7165
105.72550000000001,194.1595
107.584,189.9205
110.374,190.951
113.01999999999998,189.088
110.38749999999999,189.85750000000002
109.969,192.9625
105.59050000000002,186.028
110.4685,183.4675
105.8425,195.955
114.14499999999998,192.31449999999998
123.31150000000002,191.4325
122.50150000000002,193.417
124.531,188.2015
120.4495,187.4995
123.34299999999999,187.495
112.14699999999999,189.08350000000002
102.45400000000001,187.648
103.525,186.8785
102.62950000000001,186.388
102.256,188.2645
119.45499999999998,191.6305
118.86099999999999,192.92200000000003
117.97,195.35649999999998
127.45150000000001,189.412
128.9635,189.6775
130.1695,192.4945
122.245,189.1285
123.316,189.808
123.00549999999998,188.7145
120.84550000000002,190.1095
119.03200000000001,186.721
118.31200000000001,191.086
116.566,193.0975
114.04599999999999,194.0515
110.2345,197.7865
112.75450000000001,191.0455
120.553,194.929
108.83500000000001,191.59
107.305,191.743
119.7655,193.4125
123.32049999999998,189.1735
123.77050000000003,188.6515
200.87800000000001,71.386
268.71999999999997,97.8145
268.32849999999996,105.0595
259.387,103.003
117.62799999999999,183.1795
240.829,100.19500000000001
267.361,97.414
131.767,260.368
252.4255,99.7135
250.495,86.9065
110.01400000000001,163.5325
112.97500000000002,162.511
116.719,159.55
109.4785,165.6115
115.32400000000001,157.8445
111.23349999999999,160.927
109.28049999999999,163.159
110.293,162.2005
109.519,159.181
113.72649999999999,155.239
120.22899999999998,156.1345
120.29199999999997,154.2895
121.7635,151.3105
88.4545,180.916
77.533,191.6485
269.5435,97.549
222.2575,127.447
228.6655,114.685
231.48700000000002,115.8415
230.3125,116.94400000000002
230.50150000000002,116.23750000000001
228.81400000000002,116.25549999999998
229.74099999999999,113.23149999999998
232.62550000000002,116.90800000000002
86.9605,190.987
85.63749999999999,193.10649999999998
127.9015,174.0265
281.8465,114.6985
107.1565,182.0635
191.347,126.62799999999999
188.8135,124.108
266.99649999999997,97.7965
206.08,75.9445
99.1825,186.8425
160.1755,126.97899999999998
167.362,121.8355
167.92000000000002,119.1805
172.7305,118.5865
166.45749999999998,125.7055
174.42249999999999,118.85649999999998
171.97,121.048
168.676,118.3435
163.744,134.55700000000002
164.5315,127.672
160.828,140.1145
162.82150000000001,135.0745
165.5485,132.595
164.4955,133.513
173.29749999999999,125.863
161.881,124.612
165.6565,122.785
169.3015,122.37549999999999
170.2105,119.779
167.18650000000002,123.85149999999999
161.35449999999997,138.472
159.56799999999998,126.4975
163.285,137.9725
160.702,136.20850000000002
253.2985,104.6365
100.6945,218.29749999999999
105.5095,228.193
100.5685,230.51049999999998
94.318,232.8055
99.358,236.2255
98.467,233.2645
86.21799999999999,227.9725
86.11,226.7215
105.037,237.88150000000002
87.424,209.68449999999999
91.7845,224.9215
85.72749999999999,229.327
86.44749999999999,220.84
